customer_geolocation_lat,customer_geolocation_lng,customer_geolocation_city,customer_geolocation_state
-15.3501044,-49.82011373,sao patricio,GO
-15.269646,-48.8300885,vila propício,GO
-15.29922612,-49.42323208,santa isabel,GO
-15.45414048,-48.8851335,vila propicio,GO
-15.16796647,-49.67373801,ipiranga de goias,GO
-15.01939166,-49.89721643,nova america,GO
-15.02028302,-49.89609241,nova américa,GO
-15.1546575,-49.57389239,nova gloria,GO
-14.76370689,-49.57989620000001,pilar de goias,GO
-15.170976000000001,-49.67272575,ipiranga de goiás,GO
-14.85788122,-49.33720566,são luiz do norte,GO
-14.913345000000001,-49.0596785,santa rita do novo destino,GO
-15.31672033,-50.05964027,morro agudo de goiás,GO
-14.51852287,-49.1319174,uruacu,GO
-13.51304441,-48.21486636,minacu,GO
-14.45944582,-48.45623656,niquelandia,GO
-13.35589077,-48.69010411,montividiu do norte,GO
-14.01644875,-49.17903469,mara rosa,GO
-13.71416499,-49.01587507,santa tereza de goiás,GO
-14.31770993,-49.15370257,campinorte,GO
-14.47075187,-48.45964526,niquelândia,GO
-13.64985182,-48.88405895,formoso,GO
-14.52835145,-49.13322655,uruaçu,GO
-13.79433413,-48.56471015,campinacu,GO
-13.71590592,-49.0157537,santa tereza de goias,GO
-13.52026227,-48.21979299,minaçu,GO
-13.78793444,-48.57328612,campinaçu,GO
-13.51297925,-48.74386808,trombas,GO
-13.869880599999998,-49.06641333,estrela do norte,GO
-14.28821074,-49.38705364,nova iguacu de goias,GO
-13.851894,-49.6156445,amaralina,GO
-13.45534152,-49.14470071,porangatu,GO
-14.54228826,-49.97393541,crixas,GO
-13.64929699,-49.83341847,bonopolis,GO
-14.43468419,-49.70519242,santa terezinha de goiás,GO
-13.77249172,-50.27412785,mundo novo,GO
-13.23902488,-49.51976295,novo planalto,GO
-13.27405429,-50.16394639,são miguel do araguaia,GO
-14.19596697,-49.33496922,alto horizonte,GO
-13.27677806,-50.16041233,sao miguel do araguaia,GO
-14.54337789,-49.96775292,crixás,GO
-14.09985157,-50.33131118,nova crixas,GO
-14.43853509,-49.716003,santa terezinha de goias,GO
-14.09707246,-50.33363306,nova crixás,GO
-14.26615486,-49.654743700000004,campos verdes,GO
-13.73007266,-49.27582221,mutunopolis,GO
-13.64985277,-49.83210914,bonópolis,GO
-14.28390126,-49.92033414,uirapuru,GO
-13.716525,-49.35032,mutunópolis,GO
-16.01692126,-49.79044712,itaberai,GO
-15.94141974,-50.14285866,goias,GO
-15.76827511,-49.63320926,itaguaru,GO
-15.92427222,-49.60664631,itaguari,GO
-15.56231208,-49.95520511,itapuranga,GO
-16.03925024,-49.79461786,itaberaí,GO
-15.94828124,-50.14752128,goiás,GO
-15.63067602,-50.02589247,guaraita,GO
-15.71986904,-49.82500842,heitorai,GO
-16.05132834,-49.60344572,taquaral de goias,GO
-15.71869277,-49.82657408,heitoraí,GO
-16.05266173,-49.59559912,taquaral de goiás,GO
-15.63318366,-50.03280466,guaraíta,GO
-14.74863413,-50.57128121,mozarlandia,GO
-15.09594173,-50.62738182,araguapaz,GO
-14.75115608,-50.54868,mozarlândia,GO
-14.90421804,-51.07509255,aruanã,GO
-15.43468468,-50.74670543,matrincha,GO
-15.44986436,-50.36138914,faina,GO
-14.93007506,-51.06859588,aruana,GO
-15.400757999999998,-50.7223295,matrinchã,GO
-8.758144193,-63.88797299,porto velho,RO
-9.187329042,-63.19209087,itapua do oeste,RO
-10.77509318,-65.31797039,guajara-mirim,RO
-10.44507106,-62.47033504,jaru,RO
-10.20562352,-63.8381848,buritis,RO
-10.57346016,-63.61681432,campo novo de rondonia,RO
-10.2586342,-63.29834667,monte negro,RO
-10.34230278,-62.89542006,cacaulândia,RO
-8.782194255,-63.69912660000001,candeias do jamari,RO
-10.24633909,-62.34687542,theobroma,RO
-9.897867489,-63.04094781,ariquemes,RO
-9.715787845,-63.32030782,alto paraiso,RO
-9.354410865,-62.58478298,cujubim,RO
-10.78362542,-65.34042328,guajará-mirim,RO
-10.61220051,-62.73156243,governador jorge teixeira,RO
-11.02379302,-62.67304361,extrema,RO
-9.431195107999999,-62.0030444,machadinho d'oeste,RO
-9.294651,-64.55536884,mutum parana,RO
-10.35914686,-64.80801459,nova mamoré,RO
-8.782776,-63.796581,jaci parana,RO
-9.717844442999999,-63.31810755,alto paraíso,RO
-9.859563732,-62.17527821,vale do anari,RO
-10.34331278,-62.89785223,cacaulandia,RO
-9.431109145,-61.99530666,machadinho d oeste,RO
-10.40734161,-65.33397575,nova mamore,RO
-9.705618,-62.90087466,rio crespo,RO
-10.77563314,-65.32333866,guajara mirim,RO
-9.655558979,-65.73848496,vista alegre do abuna,RO
-9.769096002000001,-66.62131813,nova california,RO
-10.56979394,-63.62269402,campo novo de rondônia,RO
-9.423702804,-62.00405753,machadinho doeste,RO
-11.71291757,-61.77530747,rolim de moura,RO
-11.924891699999998,-62.00271382,alta floresta d'oeste,RO
-11.726854,-62.32606851,nova brasilandia d'oeste,RO
-12.06207537,-63.57025994,sao francisco do guapore,RO
-10.8825103,-61.92569214,ji-parana,RO
-10.7229166,-62.24969028,ouro preto do oeste,RO
-11.772941699999999,-63.0316052,seringueiras,RO
-13.11041974,-60.55232094,colorado do oeste,RO
-11.67213695,-61.18828248,pimenta bueno,RO
-11.52167206,-61.01306349,espigao do oeste,RO
-10.933113,-62.259893000000005,teixeirópolis,RO
-10.365888,-62.107523,vale do paraíso,RO
-11.43421395,-61.462924300000005,cacoal,RO
-12.07146744,-64.02881702,costa marques,RO
-10.87867761,-61.94762342,ji-paraná,RO
-11.69868464,-62.7172223,sao miguel do guapore,RO
-11.72522728,-62.33231171,nova brasilandia doeste,RO
-12.55815564,-60.90656001,chupinguaia,RO
-13.18885547,-60.81113201,cerejeiras,RO
-12.74655785,-60.14510205,vilhena,RO
-11.17131131,-61.90824863,presidente medici,RO
-11.12183617,-62.37150309,urupá,RO
-13.492100400000002,-60.54128064,cabixi,RO
-11.73215099,-62.32056502,nova brasilândia d'oeste,RO
-12.99810328,-60.943752,corumbiara,RO
-11.864172,-61.319730500000006,primavera de rondonia,RO
-12.55541885,-60.90286462,nova brasilandia d oeste,RO
-11.70822981,-61.99718665,novo horizonte do oeste,RO
-11.35260071,-62.28468336,alvorada d'oeste,RO
-12.12091431,-61.85596085,alto alegre dos parecis,RO
-12.132684,-61.85325756,alta alegre dos parecis,RO
-11.69703157,-62.71681762,são miguel do guaporé,RO
-11.90345266,-61.77964109,santa luzia d'oeste,RO
-11.13117722,-62.3655623,urupa,RO
-11.9333638,-61.9936436,alta floresta do oeste,RO
-11.53012247,-61.02064595,espigão do oeste,RO
-11.03082707,-62.66805871,mirante da serra,RO
-13.47948402,-61.04427536,pimenteiras do oeste,RO
-11.90645755,-61.50978347,sao felipe d'oeste,RO
-10.93209601,-62.25650097,teixeiropolis,RO
-10.43589182,-62.13093215,vale do paraiso,RO
-12.06168791,-63.57193142,são francisco do guaporé,RO
-11.16585359,-61.91408195,presidente médici,RO
-11.904408,-61.78228202,santa luzia doeste,RO
-11.33501778,-62.27673712,alvorada do oeste,RO
-12.178583300000001,-61.60038861,parecis,RO
-11.198160000000001,-61.5153195,ministro andreazza,RO
-11.9068425,-61.51262175,são felipe d'oeste,RO
-10.91437184,-62.55375305,nova uniao,RO
-11.42791426,-61.95158449,castanheiras,RO
-11.93651477,-62.00345071,alta floresta doeste,RO
-11.832408000000001,-61.31812436,primavera de rondônia,RO
-10.34233605,-48.29559614,palmas,TO
-11.62790672,-46.82146777,dianopolis,TO
-13.04165448,-48.41439153,palmeiropolis,TO
-12.21579794,-47.29364505,conceição do tocantins,TO
-12.6171588,-47.87913877,parana,TO
-12.81971609,-46.54854205,combinado,TO
-12.22540156,-47.29249685,conceicao do tocantins,TO
-11.81937376,-46.62647117,novo jardim,TO
-12.39725598,-46.4373915,taguatinga,TO
-11.56130853,-47.16865028,almas,TO
-12.09166459,-46.48167576,ponte alta do bom jesus,TO
-12.93211433,-46.94326653,arraias,TO
-11.6253142,-46.82112903,dianópolis,TO
-12.705573,-46.407374,aurora do tocantins,TO
-11.13689579,-47.57488705,pindorama do tocantins,TO
-11.527977,-47.0487815,porto alegre do tocantins,TO
-11.970725,-48.23177807,sao valerio da natividade,TO
-12.74969467,-48.23607869,sao salvador do tocantins,TO
-11.44876792,-48.11241053,santa rosa do tocantins,TO
-11.817236999999999,-47.6760635,natividade,TO
-12.91429522,-46.57277691,novo alegre,TO
-13.03896781,-48.41994639,palmeirópolis,TO
-12.74889318,-48.23568492,são salvador do tocantins,TO
-11.40083833,-46.8860485,rio da conceição,TO
-12.19204474,-46.9926856,taipas do tocantins,TO
-11.617774,-47.75099111,chapada da natividade,TO
-11.97191231,-48.23420031,são valério da natividade,TO
-11.342424000000001,-46.757582,rio da conceicao,TO
-12.61597356,-47.87047742,paranã,TO
-11.73036281,-49.07128409,gurupi,TO
-10.78600479,-49.61819439,lagoa da confusao,TO
-11.89399316,-49.16172712,cariri do tocantins,TO
-12.13726823,-49.1722763,figueiropolis,TO
-12.79716184,-49.09171365,talismã,TO
-11.98831272,-48.91328837,sucupira,TO
-12.47917931,-49.12066779,alvorada,TO
-11.80702701,-49.52402383,formoso do araguaia,TO
-10.56745394,-48.91380715,nova rosalândia,TO
-12.93076542,-49.8252347,araguacu,TO
-11.30465834,-48.93832503,alianca do tocantins,TO
-10.60696649,-49.19072482,cristalandia,TO
-12.65035235,-48.59561872,jau do tocantins,TO
-10.7859329,-49.61757204,lagoa da confusão,TO
-12.03388772,-48.53713376,peixe,TO
-11.30718068,-48.93751543,aliança do tocantins,TO
-12.79824758,-49.0919973,talisma,TO
-12.53657748,-49.92403455,sandolandia,TO
-10.56681279,-48.91172766,nova rosalandia,TO
-11.33879518,-49.25946828,duere,TO
-12.92093216,-49.82756014,araguaçu,TO
-12.65271155,-48.59185529,jaú do tocantins,TO
-11.10322356,-48.91839141,crixas do tocantins,TO
-12.53657748,-49.92403455,sandolândia,TO
-10.7184684,-48.40892081,porto nacional,TO
-11.15337795,-48.17433429,silvanopolis,TO
-10.7528715,-48.901909499999995,fatima,TO
-10.74103466,-47.53215963,ponte alta do tocantins,TO
-10.43920569,-49.18156254,pium,TO
-11.010352699999999,-48.5753852,brejinho de nazare,TO
-11.200935000000001,-48.0277205,silvanópolis,TO
-10.544505699999998,-46.41931795,mateiros,TO
-10.70708858,-48.90561755,oliveira de fatima,TO
-10.76135266,-48.90096558,fátima,TO
-11.01643308,-48.5670266,brejinho de nazaré,TO
-10.76339834,-48.10383902,monte do carmo,TO
-10.19174875,-48.89043006,paraiso do tocantins,TO
-9.268649062,-49.95803598,caseara,TO
-9.560659032,-48.4140547,miracema do tocantins,TO
-9.516167999999999,-48.59019,miranorte,TO
-8.808497931,-49.55541944,araguacema,TO
-9.835211147999999,-48.7260396,barrolandia,TO
-9.254706009,-49.06652844,dois irmaos do tocantins,TO
-9.798876337000001,-49.21435503,divinópolis do tocantins,TO
-9.804795944,-49.21784916,divinopolis do tocantins,TO
-9.797976251,-49.65468415,marianopolis do tocantins,TO
-9.592383176,-46.67380414,lizarda,TO
-9.751669526,-48.35806791,lajeado,TO
-10.16843676,-48.87907193,paraíso do tocantins,TO
-9.797141153,-49.65862836,marianópolis do tocantins,TO
-8.777339355,-48.93340972,goianorte,TO
-9.972880493,-49.0377175,monte santo do tocantins,TO
-9.564563681000001,-48.37498913,tocantínia,TO
-10.29490597,-47.56491591,lagoa do tocantins,TO
-9.342093567000001,-48.53437972,rio dos bois,TO
-9.96705623,-47.68359578,novo acordo,TO
-9.347359647000001,-47.89539577,rio sono,TO
-9.835211147999999,-48.7260396,barrolândia,TO
-10.28336142,-47.80900717,santa tereza do tocantins,TO
-10.421499,-48.925691,pugmil,TO
-9.949403842999999,-47.97747008,aparecida do rio negro,TO
-9.622442657,-49.1497203,abreulândia,TO
-9.57054179,-48.37577049,tocantinia,TO
-8.050549754,-48.49338849,colinas do tocantins,TO
-8.83956191,-48.51371501,guaraí,TO
-7.655868757,-49.06696719,arapoema,TO
-8.843793397,-48.51436556,guarai,TO
-8.965545991,-48.16566689,bom jesus do tocantins,TO
-8.570392651,-48.69014228,itaporã do tocantins,TO
-8.732500782,-48.75198066,colmeia,TO
-7.762561089,-48.58056269,bandeirantes do tocantins,TO
-8.593846521,-48.93535449,pequizeiro,TO
-8.528316392999999,-48.50910689,presidente kennedy,TO
-7.976640698,-46.80347885,campos lindos,TO
-8.396416481000001,-47.770961299999996,itacaja,TO
-8.981900947,-48.16575984,pedro afonso,TO
-7.712780622,-47.31740869,goiatins,TO
-7.341974928,-47.4948581,filadelfia,TO
-7.630384164,-48.42171532,nova olinda,TO
-8.732279668,-48.75264646,colméia,TO
-8.776339704,-47.75121042,santa maria do tocantins,TO
-7.882540616,-48.8937314,bernardo sayão,TO
-7.981257,-48.963783500000005,bernardo sayao,TO
-8.359915762,-49.18173879,couto de magalhaes,TO
-7.540530197000001,-49.36865499,pau d'arco,TO
-8.384697504,-48.10772743,itapiratins,TO
-8.390726857999999,-48.48759323,brasilandia do tocantins,TO
-9.075927,-48.522752000000004,fortaleza do tabocao,TO
-8.391687986,-47.77006286,itacajá,TO
-8.734456443,-47.24227205,recursolandia,TO
-8.957655244,-47.33522235,centenario,TO
-8.971734364,-48.18839115,tupirama,TO
-9.06224758,-48.52135675,fortaleza do tabocão,TO
-8.35826422,-49.18676603,couto de magalhães,TO
-8.119290888,-49.10102424,juarina,TO
-8.387323842999999,-48.48713395,brasilândia do tocantins,TO
-8.572460376,-48.68864992,itapora do tocantins,TO
-7.220107949,-48.24579968,araguaina,TO
-7.188528019,-48.19417917,araguaína,TO
-6.374278029,-47.66124179999999,nazare,TO
-6.853752009,-47.96389732,wanderlandia,TO
-6.415294198,-48.53671181,xambioa,TO
-6.412218594,-48.53158213,xambioá,TO
-7.040277516000001,-48.39567989,carmolandia,TO
-6.375691732999999,-48.07020541,ananas,TO
-6.582162812000001,-48.64295366,araguana,TO
-7.1522685610000005,-48.69458768,santa fe do araguaia,TO
-6.365858182999999,-48.0779785,ananás,TO
-6.435716684,-47.66799087,santa terezinha do tocantins,TO
-7.073985,-48.931874,santa fé do araguaia,TO
-6.581102508,-48.64438281,araguanã,TO
-6.3800685,-47.661507,nazaré,TO
-7.202836937000001,-47.75952147,babaculandia,TO
-7.169993012000001,-48.53259605,aragominas,TO
-6.854834889,-47.96293715,wanderlândia,TO
-7.142396255,-48.60718823,muricilandia,TO
-6.318940925,-47.43493226,tocantinopolis,TO
-5.395737737,-47.81029455,praia norte,TO
-5.368477423,-48.54089712,esperantina,TO
-5.314551212,-48.2262525,buriti do tocantins,TO
-5.473586148,-47.891704600000004,augustinopolis,TO
-5.655589947999999,-48.12429995,araguatins,TO
-5.64303,-47.7004985,sitio novo do tocantins,TO
-6.395100881,-47.86390986,angico,TO
-6.608661432999999,-47.54556237,palmeiras do tocantins,TO
-5.349400803,-47.87359427,sampaio,TO
-6.193604229,-47.85542231,luzinopolis,TO
-5.468983391,-47.8867125,augustinópolis,TO
-6.70801399,-47.74861234,darcinopolis,TO
-5.549811943,-47.57825337,sao miguel do tocantins,TO
-5.77663721,-47.47656751,itaguatins,TO
-6.1177894429999995,-47.91927196,cachoeirinha,TO
-6.562272622999999,-47.47161152,aguiarnopolis,TO
-6.330842636,-47.42353244,tocantinópolis,TO
-5.953005346,-47.50728408,maurilandia do tocantins,TO
-6.028298688,-47.92558785,são bento do tocantins,TO
-5.955204107,-47.51077481,maurilândia do tocantins,TO
-6.559462517,-47.47748695,aguiarnópolis,TO
-5.261133769,-48.20769636,sao sebastiao do tocantins,TO
-5.6202660060000005,-47.77409789,axixá do tocantins,TO
-6.033333853999999,-47.92975211,sao bento do tocantins,TO
-5.657304,-47.763053,axixa do tocantins,TO
-5.551587093999999,-47.57659047,são miguel do tocantins,TO
-6.1885782129999996,-47.8557015,luzinópolis,TO
-15.62966356,-56.01725428,cuiabá,MT
-15.59696669,-56.08428572,cuiaba,MT
-15.126564000000002,-55.5829235,chapada dos guimarães,MT
-15.64448743,-56.13548099,várzea grande,MT
-15.63073661,-56.10919863,varzea grande,MT
-16.26829226,-56.6416577,pocone,MT
-15.45868062,-55.74582964,chapada dos guimaraes,MT
-16.26373332,-56.627157200000006,poconé,MT
-15.84084694,-56.08083712,santo antonio do leverger,MT
-16.076996599999998,-56.56962067,cangas,MT
-16.19543385,-55.95122531,barao de melgaco,MT
-15.77619707,-56.34772522,nossa senhora do livramento,MT
-14.633329999999999,-57.066669999999995,nossa senhora da guia,MT
-15.86509403,-56.07854444,santo antônio do leverger,MT
-15.22808721,-59.33680786,pontes e lacerda,MT
-15.33873284,-58.87402461,jauru,MT
-15.447553,-58.74141789,figueiropolis d'oeste,MT
-15.66961693,-58.08260701,mirassol d'oeste,MT
-15.77025869,-58.31124438,gloria d'oeste,MT
-16.08582237,-57.69673562,caceres,MT
-15.62669892,-58.18148595,são josé dos quatro marcos,MT
-15.62205135,-58.16958694,sao jose dos quatro marcos,MT
-15.68451319,-57.85404386,curvelandia,MT
-15.47023162,-58.35391782,araputanga,MT
-15.24110305,-58.11199041,rio branco,MT
-15.12843778,-58.12916902,salto do céu,MT
-16.06800139,-57.68061649,cáceres,MT
-15.32022319,-58.00504786,lambari d'oeste,MT
-14.47829768,-59.58378259,nova lacerda,MT
-15.162474,-59.963822,vila bela da santissima trindade,MT
-15.66922921,-58.08441973,mirassol doeste,MT
-15.50046834,-58.57872097,indiavai,MT
-15.29567239,-59.0637644,vale de sao domingos,MT
-15.12581872,-58.38031659999999,reserva do cabacal,MT
-15.13007635,-58.13485211,salto do ceu,MT
-15.29169067,-59.06107148,vale de são domingos,MT
-14.54497078,-59.53805179999999,conquista d'oeste,MT
-15.47335328,-59.08996995,porto esperidiao,MT
-15.44747158,-58.74056472,figueiropolis d oeste,MT
-15.67715654,-58.10262011,mirassol d oeste,MT
-15.60994599,-57.91722946,curvelândia,MT
-15.44637934,-58.74221779,figueirópolis d'oeste,MT
-15.85555072,-58.4640446,porto esperidião,MT
-15.162474,-59.963822,vila bela da santssima trindade,MT
-15.32040006,-58.00539153,lambari doeste,MT
-15.77153396,-58.1214098,sonho azul,MT
-15.447553,-58.74141789,figueirópolis doeste,MT
-15.31696523,-58.00667214,lambari d%26apos%3boeste,MT
-15.44728384,-58.73583787,figueiropolis doeste,MT
-15.00730374,-59.95051753,vila bela da santíssima trindade,MT
-11.4187596,-58.77167173,juina,MT
-14.6262593,-57.49943277,tangara da serra,MT
-14.78307203,-57.29076189,nova olimpia,MT
-14.72790787,-57.04496579999999,denise,MT
-15.06784579,-57.18876611,barra do bugres,MT
-9.890188362,-58.55700575,cotriguaçu,MT
-13.65792392,-57.88838991,campo novo do parecis,MT
-13.545029500000002,-58.82216834,sapezal,MT
-9.455182577,-59.21982588,colniza,MT
-13.66662056,-59.78814128,comodoro,MT
-10.18305119,-59.44159302,aripuana,MT
-14.63983821,-57.462193400000004,tangará da serra,MT
-14.78219714,-57.27624264,nova olímpia,MT
-9.908288234,-58.56601544,cotriguacu,MT
-11.42753962,-58.77023121,juína,MT
-13.72117364,-59.26540356,campos de julio,MT
-10.17463728,-59.44105253,aripuanã,MT
-15.32934447,-57.20481984,porto estrela,MT
-11.13259649,-58.60819714,castanheira,MT
-12.11998289,-58.01209424,brasnorte,MT
-10.32918257,-58.49462441,juruena,MT
-13.728789,-59.26008758,campos de júlio,MT
-10.84656486,-61.45891835,rondolandia,MT
-15.5940538,-56.11643428,itamarati norte,MT
-14.3982553,-56.43550892,diamantino,MT
-13.06279488,-55.91547787,lucas do rio verde,MT
-14.82155435,-56.42964414,rosario oeste,MT
-13.527606,-56.084174,nova mutum,MT
-14.70608766,-56.33191763,nobres,MT
-14.51487561,-56.48273041,alto paraguai,MT
-14.45316292,-56.79901391,nortelandia,MT
-14.45975757,-56.84253192,arenapolis,MT
-13.44677493,-56.7258733,sao jose do rio claro,MT
-13.44847119,-56.71632207,são josé do rio claro,MT
-15.23417776,-56.49173796,jangada,MT
-13.801260000000001,-55.2777605,santa rita do trivelato,MT
-13.00594117,-57.09185429,nova maringa,MT
-14.49464513,-57.00150473,santo afonso,MT
-14.45015672,-56.80750795,nortelândia,MT
-14.364081,-56.97297352,nova marilândia,MT
-14.46037561,-56.840357700000006,arenápolis,MT
-14.36497658,-56.97100544,nova marilandia,MT
-14.37769369,-56.3901622,novo diamantino,MT
-14.83157849,-56.43186281,rosário oeste,MT
-15.19958939,-56.36694096,acorizal,MT
-12.874575,-57.220991000000005,nova maringá,MT
-10.64508109,-55.70911015,nova canaa do norte,MT
-11.87417056,-55.49899532,sinop,MT
-10.81316505,-55.45730481,colider,MT
-9.860566767,-56.09067712,alta floresta,MT
-9.574699035,-57.39591904,apiacás,MT
-9.948511832000001,-54.914573499999996,guaranta do norte,MT
-11.25431289,-57.51090241,juara,MT
-9.984427672,-57.46627167,nova monte verde,MT
-10.80097184,-55.46032589,colíder,MT
-10.17614413,-54.93721744,matupa,MT
-12.24317579,-56.15196603,ipiranga do norte,MT
-10.23426786,-54.99564958,peixoto de azevedo,MT
-11.30734387,-56.82605694,tabapora,MT
-9.97538739,-55.17068079,novo mundo,MT
-10.3110604,-55.40503661,nova guarita,MT
-12.74937316,-56.51093036,tapurah,MT
-9.848480733999999,-57.81539554,nova bandeirantes,MT
-11.076993,-54.516573,marcelândia,MT
-9.573016314,-57.39932919,apiacas,MT
-11.52887155,-54.36488819,uniao do sul,MT
-11.50494168,-54.8819308,claudia,MT
-11.53733922,-57.40768643,porto dos gauchos,MT
-10.59408666,-55.11634269,terra nova do norte,MT
-10.8522914,-55.18307275,nova santa helena,MT
-12.23474559,-56.64271219,itanhangá,MT
-11.0819395,-54.520992500000006,marcelandia,MT
-12.239569,-56.64512812,itanhanga,MT
-11.50193801,-54.8776799,cláudia,MT
-9.955177605,-54.91745615,guarantã do norte,MT
-11.5334684,-57.40895403,porto dos gaúchos,MT
-9.710975999999999,-56.6764505,paranaita,MT
-11.00522467,-55.23879908,itauba,MT
-10.18259593,-54.94081375,matupá,MT
-9.971929999,-55.821920999999996,carlinda,MT
-11.30551011,-56.81243529,tabaporã,MT
-9.710975999999999,-56.6764505,paranaíta,MT
-10.638542300000001,-55.71348746,nova canaã do norte,MT
-11.386974,-57.3338195,novo horizonte do norte,MT
-11.97274055,-55.27989145,santa carmem,MT
-11.01097643,-55.23832939,itaúba,MT
-11.52334613,-54.36943437,união do sul,MT
-10.4775,-56.07806,colorado do norte,MT
-10.87824537,-51.63245014,porto alegre do norte,MT
-14.66414692,-52.35601266,nova xavantina,MT
-15.87636438,-52.26320605,barra do garças,MT
-14.04760216,-52.15582598,água boa,MT
-14.04945749,-52.16646319,agua boa,MT
-13.55856771,-52.26752496,canarana,MT
-15.72717824,-51.83688663,araguaiana,MT
-15.8773786,-52.23089017,barra do garcas,MT
-16.49360117,-52.69291792,ribeiraozinho,MT
-10.64569531,-51.56820333,confresa,MT
-10.80459886,-52.7372811,sao jose do xingu,MT
-14.53957411,-52.79620928,campinapolis,MT
-12.23517403,-51.70943283,bom jesus do araguaia,MT
-10.47520767,-50.51222786,santa terezinha,MT
-12.361719,-52.590585499999996,querencia,MT
-11.05317157,-51.82774034,canabrava do norte,MT
-10.018944,-51.11135861,vila rica,MT
-11.67223543,-51.37828853,alto boa vista,MT
-12.09442625,-51.40000353,serra nova dourada,MT
-10.15206451,-52.39554836,santa cruz do xingu,MT
-12.28870318,-50.96966152,novo santo antonio,MT
-14.91082361,-53.02000531,novo sao joaquim,MT
-14.39305807,-51.00008028,cocalinho,MT
-15.90377488,-52.25528287,pontal do araguaia,MT
-14.53350712,-52.79573367,campinápolis,MT
-12.59934721,-52.19509133,querência,MT
-12.92946116,-51.82375026,ribeirao cascalheira,MT
-11.62470681,-50.69182398,são félix do araguaia,MT
-16.76497086,-52.84042927,ponte branca,MT
-12.94079718,-51.8263874,ribeirão cascalheira,MT
-11.6174368,-50.66467509,sao felix do araguaia,MT
-16.19729424,-52.55604909,torixoreu,MT
-14.79610162,-53.61654891,santo antonio do leste,MT
-11.22154775,-50.66594438,luciara,MT
-14.80229799,-53.60889596,santo antônio do leste,MT
-15.71102651,-52.75392314,general carneiro,MT
-16.48754908,-52.69063438,ribeirãozinho,MT
-16.86122092,-53.0340611,araguainha,MT
-10.661124000000001,-52.654157,são josé do xingu,MT
-13.98898493,-51.79955411,nova nazaré,MT
-14.90333926,-53.01170518,novo são joaquim,MT
-16.47895712,-54.61738314,rondonopolis,MT
-16.47080636,-54.60588195,rondonópolis,MT
-17.82888637,-53.28680659,alto taquari,MT
-17.20545583,-54.15206418,itiquira,MT
-16.35138322,-53.75579261,guiratinga,MT
-17.31333146,-53.22048331,alto araguaia,MT
-16.62081148,-54.47056285,pedra preta,MT
-16.08452383,-53.55520992,tesouro,MT
-16.94448632,-53.52314558,alto garcas,MT
-16.94693448,-53.529165899999995,alto garças,MT
-16.56233443,-54.29882173,são josé do povo,MT
-16.14475,-54.661085,boa vista,MT
-16.46586821,-54.25547278,sao jose do povo,MT
-15.57215552,-54.305904299999995,primavera do leste,MT
-12.28572325,-55.29597685,vera,MT
-15.54637984,-55.17620692,campo verde,MT
-12.38701116,-54.93962848,feliz natal,MT
-13.17889949,-53.25223571,gaucha do norte,MT
-15.96144359,-54.96989318,jaciara,MT
-12.54115861,-55.74314548,sorriso,MT
-15.83224485,-54.39610876,poxoreu,MT
-16.05368888,-54.88921944,juscimeira,MT
-14.43518393,-54.05670747,paranatinga,MT
-15.81207911,-54.92272573,dom aquino,MT
-13.18452016,-53.25361848,gaúcha do norte,MT
-15.82143987,-54.39695341,poxoréu,MT
-13.105694999999999,-54.8315315,nova ubiratã,MT
-14.92790354,-54.97203785,nova brasilandia,MT
-14.66187223,-54.77858503,planalto da serra,MT
-21.08686109,-45.54455347,boa esperanca,MT
-16.00696253,-54.91857727,sao pedro da cipa,MT
-17.88405309,-41.50237045,boa esperança,MT
-13.03307685,-55.253309400000006,nova ubirata,MT
-16.1618138,-54.79448488,santa elvira,MT
-20.49766718,-54.68409101,campo grande,MS
-20.44055271,-53.74905865,ribas do rio pardo,MS
-21.61714748,-55.17180102,maracaju,MS
-20.93756912,-54.96874328,sidrolandia,MS
-21.78420757,-54.5294252,rio brilhante,MS
-20.43592749,-54.86288256,terenos,MS
-21.45564531,-54.37083317,nova alvorada do sul,MS
-20.93362113,-54.96713546,sidrolândia,MS
-21.65249883,-54.43375249,prudencio thomaz,MS
-21.65408037,-54.43087261,prudêncio thomaz,MS
-20.98079254,-54.50364919,anhandui,MS
-21.72651191,-55.49931101,vista alegre,MS
-20.49526145,-55.80300728,anastacio,MS
-21.12717352,-56.4875076,bonito,MS
-20.48230808,-55.79218938,aquidauana,MS
-21.17263311,-55.82811594,nioaque,MS
-21.48456042,-56.14030991,jardim,MS
-21.70001349,-57.88369208,porto murtinho,MS
-20.69137526,-55.27780834,dois irmãos do buriti,MS
-22.10458969,-56.54389097,bela vista,MS
-21.45584783,-56.11889646,guia lopes da laguna,MS
-20.6895937,-55.27893075,dois irmaos do buriti,MS
-22.01719539,-57.02713057,caracol,MS
-20.48239138,-55.8173993,anastácio,MS
-20.12688326,-55.38910129999999,cipolandia,MS
-19.01253478,-57.65104756,corumba,MS
-19.00829513,-57.60017598,ladario,MS
-19.00498053,-57.60602124,ladário,MS
-19.00382449,-57.62978994,corumbá,MS
-20.24985885,-56.38199282,miranda,MS
-20.548919100000003,-56.67547901,bodoquena,MS
-17.57745411,-54.75176407,sonora,MS
-19.39474339,-54.56736124,sao gabriel do oeste,MS
-18.49857462,-54.75154878,coxim,MS
-19.53295275,-54.04186371,camapuã,MS
-19.92117765,-54.36132932,bandeirantes,MS
